danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,artist_popularity,year,artistFeatured,billboard
0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,84,78,2011,0,1
0.648,0.722,-4.813,0.0427,0.0103,0,0.24,0.389,132.973,228827,0,82,2011,1,1
0.664,0.934,-3.848,0.0697,0.00108,2.77E-05,0.27,0.53,130.982,249067,49,88,2011,1,1
0.707,0.861,-4.225,0.316,0.1,0,0.191,0.795,130.021,199480,62,70,2011,0,1
0.644,0.945,-3.534,0.0717,0.0587,0,0.184,0.573,91.017,219560,57,69,2010,0,1
0.734,0.802,-4.893,0.0411,0.00705,0.0028,0.124,0.671,119.995,204760,4,80,2010,0,1
0.697,0.723,-4.932,0.0796,0.00507,0,0.0284,0.648,122.014,203400,2,85,2010,1,1
0.608,0.614,-3.727,0.0285,0.227,4.06E-06,0.157,0.402,127.884,208133,54,90,2011,1,1
0.651,0.812,-3.797,0.0409,0.00125,3.01E-05,0.667,0.72,126.023,230733,25,88,2010,1,1
0.641,0.836,-3.952,0.196,0.0287,4.05E-06,0.152,0.694,174.971,222533,19,77,2011,0,1
0.636,0.694,-7.796,0.051,0.0785,0,0.121,0.687,94.989,253307,46,86,2009,1,1
0.785,0.806,-4.554,0.0376,0.0355,0.00961,0.0766,0.367,127.041,248093,0,63,2010,0,1
0.571,0.932,-3.68,0.0576,0.00448,0.00939,0.117,0.864,150.014,220627,9,80,2011,1,1
0.638,0.832,-5.039,0.049,0.141,0,0.113,0.648,124.071,227893,25,88,2010,1,1
0.69,0.786,-2.959,0.0692,0.229,0,0.0797,0.583,100.049,263173,58,91,2010,1,1
0.696,0.546,-6.55,0.0414,0.00379,3.80E-06,0.332,0.787,130.002,210267,0,82,2011,1,1
0.659,0.882,-4.623,0.0465,0.0258,9.20E-06,0.144,0.314,125.985,231653,1,81,2010,1,1
0.583,0.768,-6.477,0.041,0.000323,0.0162,0.109,0.357,127.952,320547,48,88,2011,1,1
0.652,0.748,-5.242,0.0887,0.0849,0,0.604,0.652,94.1,267413,41,90,2011,1,1
0.752,0.73,-3.897,0.0412,0.00272,3.62E-05,0.0967,0.769,120.032,219973,1,80,2010,0,1
0.705,0.805,-4.884,0.0593,0.134,0.000152,0.367,0.886,120.021,223493,49,80,2011,1,1
0.672,0.934,-3.206,0.155,0.161,0,0.278,0.487,129.028,252307,25,85,2011,1,1
0.668,0.857,-2.944,0.0535,0.0191,6.71E-06,0.0385,0.748,131.959,215693,25,61,2011,0,1
0.686,0.783,-4.977,0.119,0.0764,0,0.163,0.814,99.978,200467,74,66,2011,0,1
0.483,0.628,-8.642,0.256,0.165,0,0.0903,0.218,94.056,219440,46,87,2011,1,1
0.612,0.877,-4.43,0.064,0.000992,0.00563,0.462,0.38,131.068,264520,46,88,2011,1,1
0.545,0.649,-4.062,0.0324,0.143,1.57E-05,0.0894,0.297,99.099,253747,47,90,2011,1,1
0.552,0.33,-8.255,0.0283,0.89,0,0.105,0.28,135.223,283960,39,86,2011,0,1
0.303,0.384,-7.342,0.0339,0.381,5.14E-06,0.0661,0.261,63.345,273880,32,90,2011,1,1
0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,81,76,2011,0,1
0.521,0.701,-5.238,0.0458,0.0892,0,0.0876,0.518,127.087,307360,50,88,2011,1,1
0.643,0.585,-6.724,0.0289,0.586,4.67E-06,0.278,0.561,124.935,230160,36,80,2011,1,1
0.498,0.884,-3.835,0.375,0.385,0,0.215,0.37,130.274,279307,28,92,2011,0,1
0.592,0.747,-4.439,0.135,0.0181,0,0.0752,0.704,83.929,200133,50,80,2011,1,1
0.698,0.888,-3.218,0.046,0.000363,0,0.0915,0.705,129.932,241667,0,93,2011,1,1
0.576,0.912,-3.623,0.0403,0.0182,0,0.293,0.727,79.981,261747,53,91,2010,1,1
0.802,0.722,-4.678,0.326,0.564,0.000145,0.189,0.531,98.016,226720,8,92,2011,0,1
0.353,0.815,-1.844,0.212,0.164,0,0.217,0.245,167.971,238760,8,59,2010,0,1
0.349,0.348,-6.142,0.0316,0.726,0,0.12,0.0886,74.541,246587,50,76,2011,0,1
0.697,0.878,-3.928,0.0306,0.00236,0.119,0.129,0.644,120.018,196813,39,75,2010,0,1
0.726,0.881,-4.473,0.0675,0.0198,0.166,0.318,0.69,128.96,200720,20,80,2011,1,1
0.685,0.832,-4.548,0.0595,0.0619,0,0.273,0.574,164.07,217667,43,88,2011,0,1
0.643,0.661,-6.093,0.0416,0.000177,5.14E-06,0.108,0.272,154.001,240307,33,90,2011,1,1
0.553,0.674,-6.057,0.045,0.00117,0,0.16,0.369,91.958,225200,13,91,2012,1,1
0.757,0.717,-2.36,0.0761,0.117,0,0.247,0.696,125.041,210813,3,92,2012,1,1
0.726,0.698,-4.165,0.0431,0.049,0,0.309,0.867,143.994,233478,45,90,2012,1,1
0.792,0.856,-5.236,0.067,0.0159,2.88E-06,0.0981,0.714,127.988,237267,66,80,2012,1,1
0.858,0.678,-3.842,0.0468,0.0761,0,0.0756,0.922,117.009,188493,0,72,2011,1,1
0.622,0.469,-6.798,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,219720,0,95,2012,1,1
0.698,0.844,-4.549,0.067,0.0577,1.69E-05,0.105,0.446,126.937,198467,8,69,2011,0,1
0.691,0.795,-4.021,0.0355,0.000812,1.02E-06,0.156,0.876,133.971,227333,65,88,2010,1,1
0.562,0.939,-4.282,0.0475,0.046,0,0.112,0.684,116.044,221947,67,81,2011,1,1
0.6,0.919,-2.553,0.0416,0.000194,0,0.252,0.745,113.957,256240,0,85,2012,1,1
0.624,0.685,-5.902,0.12,0.0105,2.22E-05,0.126,0.781,86.059,193147,13,95,2012,1,1
0.717,0.55,-6.019,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333,71,94,2012,1,1
0.725,0.778,-2.5,0.082,0.00823,0,0.0731,0.896,125,199213,39,87,2011,0,1
0.602,0.796,-3.657,0.103,0.0682,0.12,0.15,0.265,126.06,245053,1,90,2011,1,1
0.6,0.84,-5.774,0.11,0.000221,2.60E-06,0.18,0.654,129.985,229053,2,93,2012,1,1
0.719,0.847,-6.34,0.0916,0.00201,0.0204,0.223,0.444,127.963,242680,2,91,2011,1,1
0.727,0.937,-2.871,0.287,0.00417,0,0.091,0.749,132.067,219493,70,62,2012,0,1
0.714,0.952,-3.622,0.0894,0.0073,0,0.387,0.959,127.008,206120,53,85,2012,1,1
0.601,0.843,-4.87,0.0593,0.000704,5.27E-05,0.0681,0.534,128.002,227987,26,94,2012,1,1
0.646,0.795,-3.293,0.0976,0.0319,0,0.267,0.796,89.99,210960,54,70,2011,0,1
0.378,0.638,-5.576,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627,63,72,2011,0,1
0.61,0.683,-3.879,0.0253,0.00382,1.79E-06,0.125,0.466,108.003,241693,76,86,2011,0,1
0.502,0.417,-7.665,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,71,81,2012,1,1
0.857,0.517,-6.972,0.0384,0.565,0.000195,0.102,0.754,129.063,244973,75,70,2011,0,1
0.449,0.585,-6.762,0.0268,0.0522,8.49E-05,0.0833,0.203,139.627,278719,79,92,2011,1,1
0.71,0.903,-5.824,0.0329,0.00446,0.000318,0.116,0.578,109.975,239105,28,69,2013,1,1
0.446,0.757,-5.177,0.0322,0.0206,0,0.146,0.421,102.88,266600,76,74,2012,0,1
0.669,0.855,-3.035,0.0499,0.0124,0,0.335,0.648,120.045,227280,72,85,2011,1,1
0.486,0.769,-5.14,0.0341,0.0119,0.00832,0.197,0.393,131.286,276720,67,80,2012,0,1
0.683,0.789,-6.132,0.0353,0.0283,0.0492,0.112,0.809,120.013,211800,62,86,2010,0,1
0.664,0.918,-4.862,0.0345,0.000349,0,0.167,0.806,130.012,215494,3,88,2012,1,1
0.745,0.756,-4.749,0.0429,0.021,0,0.356,0.495,109.999,231467,7,93,2012,1,1
0.66,0.89,-4.769,0.0389,0.0214,0,0.103,0.827,105.003,238467,20,91,2012,0,1
0.702,0.715,-5.377,0.0425,0.503,2.44E-05,0.126,0.863,127.05,200013,58,91,2012,1,1
0.673,0.629,-7.072,0.0299,0.00141,0,0.0944,0.551,103.998,247907,15,85,2012,1,1
0.664,0.642,-5.961,0.038,0.129,0,0.114,0.501,118.002,209693,46,65,2012,0,1
0.514,0.683,-5.099,0.0367,0.0749,2.64E-06,0.392,0.575,159.814,220947,68,88,2012,1,1
0.714,0.821,-3.426,0.0315,0.0594,0,0.0799,0.636,93,219493,35,93,2012,1,1
0.672,0.738,-7.045,0.0506,0.0178,6.75E-05,0.0927,0.392,107.938,277040,71,72,2012,1,1
0.757,0.547,-4.573,0.0355,0.0115,0,0.0445,0.793,126.977,231693,63,77,2011,0,1
0.56,0.872,-4.269,0.14,0.0239,7.52E-06,0.371,0.681,126.053,205933,73,73,2012,1,1
0.853,0.599,-4.756,0.0411,0.00334,7.93E-06,0.0759,0.843,119.993,263827,51,69,2013,0,1
0.794,0.811,-8.966,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,77,83,2013,0,1
0.6,0.663,-5.802,0.0477,0.225,0,0.119,0.286,121.07,245493,81,87,2013,1,1
0.776,0.413,-7.438,0.0952,0.00415,2.68E-05,0.0724,0.287,100.003,227880,26,98,2013,1,1
0.63,0.816,-6.535,0.15,0.124,0.00111,0.0616,0.85,128.012,247853,5,82,2013,1,1
0.628,0.676,-5.911,0.0916,0.00957,2.65E-05,0.121,0.75,85.984,193147,0,95,2012,1,1
0.634,0.927,-4.468,0.0838,0.027,0,0.0986,0.88,146.094,258432,70,78,2012,0,1
0.667,0.791,-4.329,0.0319,0.00778,1.19E-05,0.415,0.421,89.956,222667,8,88,2013,1,1
0.711,0.906,-2.671,0.0284,0.00952,1.64E-05,0.153,0.824,125.916,157153,66,72,2013,0,1
0.652,0.786,-4.827,0.0302,0.000188,0.0109,0.0892,0.813,117.952,192693,3,67,2013,0,1
0.578,0.6,-5.7,0.0455,0.144,0,0.426,0.646,76.999,277307,59,83,2013,1,1
0.466,0.403,-6.142,0.0337,0.395,0,0.111,0.337,119.81,223240,11,87,2013,1,1
0.668,0.778,-4.302,0.0506,0.0278,1.24E-06,0.108,0.733,139.938,212493,52,88,2013,1,1
0.665,0.799,-5.121,0.0368,0.0932,0.000108,0.105,0.35,94.993,196747,60,72,2012,0,1
0.554,0.808,-5.943,0.305,0.0876,0.00402,0.147,0.337,92.586,270720,59,82,2012,1,1
0.508,0.34,-10.771,0.0322,0.233,0.000214,0.123,0.0677,132.142,250187,0,63,2013,1,1
0.668,0.758,-3.589,0.158,0.0338,0,0.204,0.531,135.958,229507,57,85,2012,1,1
0.506,0.765,-4.772,0.0877,0.0806,0,0.275,0.551,173.945,211533,3,85,2013,0,1
0.572,0.81,-5.791,0.0558,0.0157,6.53E-06,0.13,0.11,126.052,214912,73,89,2013,0,1
0.528,0.783,-4.054,0.058,0.402,0,0.13,0.377,206.04,286322,0,86,2012,1,1
0.657,0.927,-5.483,0.133,0.105,4.54E-06,0.106,0.732,99.943,190160,1,91,2012,0,1
0.512,0.803,-5.135,0.0531,0.00362,0.000583,0.116,0.591,124.162,249693,14,87,2013,0,1
0.781,0.526,-6.985,0.293,0.0619,0,0.0457,0.662,94.992,235613,69,78,2012,0,1
0.607,0.619,-5.761,0.038,0.0083,0,0.366,0.5,79.998,232467,8,87,2013,1,1
0.645,0.877,-3.208,0.113,0.294,0,0.0759,0.861,82.324,227027,69,96,2013,0,1
0.453,0.789,-3.489,0.0599,0.103,8.48E-05,0.22,0.233,136.117,188120,47,91,2012,0,1
0.548,0.788,-4.115,0.0495,0.00905,0.000167,0.0966,0.576,80.047,231733,58,93,2013,0,1
0.694,0.723,-5.107,0.187,0.0156,0,0.333,0.653,127.988,243787,2,80,2013,1,1
0.623,0.786,-7.47,0.0394,0.000123,3.93E-05,0.0444,0.288,100.024,203747,0,68,2013,0,1
0.576,0.86,-3.913,0.0394,0.000875,0,0.316,0.594,87.461,196093,61,85,2013,0,1
0.654,0.877,-2.988,0.045,0.025,0,0.0699,0.561,118.499,202440,43,87,2013,1,1
0.542,0.933,-3.993,0.122,0.00694,0,0.25,0.59,103.923,205069,0,69,2013,1,1
0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,82,85,2012,1,1
0.612,0.84,-3.145,0.0509,0.112,0,0.116,0.438,129.042,212862,11,70,2012,0,1
0.567,0.815,-3.378,0.0579,0.00709,0,0.0825,0.393,126.09,202881,8,69,2013,1,1
0.622,0.872,-4.734,0.0935,0.0101,0,0.344,0.633,127.952,220933,0,81,2012,1,1
0.63,0.934,-2.559,0.0589,0.0186,0,0.324,0.905,89.992,182960,73,87,2012,1,1
0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,17,80,2012,1,1
0.653,0.67,-5.173,0.139,0.0443,3.50E-05,0.614,0.347,107.503,354987,3,83,2013,1,1
0.55,0.919,-3.431,0.0786,0.137,0.00123,0.0886,0.511,126.065,184373,17,89,2014,1,1
0.533,0.744,-6.043,0.0445,0.000821,0.00031,0.242,0.447,130.04,185787,42,91,2013,1,1
0.488,0.673,-5.743,0.0495,0.128,0,0.398,0.479,146.197,230240,0,81,2013,1,1
0.573,0.929,-3.942,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,71,89,2012,0,1
0.455,0.958,-3.237,0.158,0.0114,9.08E-05,0.316,0.7,184.05,206573,0,80,2013,1,1
0.795,0.596,-3.799,0.219,0.103,0,0.164,0.357,101.985,326280,4,83,2013,1,1
0.677,0.977,-2.198,0.0902,0.0663,0,0.281,0.902,148.006,198053,53,87,2013,1,1
0.685,0.474,-9.105,0.0313,0.779,1.23E-06,0.149,0.36,79.991,161227,19,81,2012,0,1
0.85,0.674,-5.982,0.0894,0.006,2.69E-06,0.423,0.784,121.176,227360,1,84,2013,1,1
0.727,0.873,-4.071,0.338,0.0261,0,0.246,0.674,95.122,238653,3,94,2013,1,1
0.879,0.738,-2.892,0.119,0.00268,0,0.0514,0.645,125.989,194547,1,62,2013,1,1
0.687,0.844,-3.778,0.0553,0.11,0,0.129,0.528,127.117,229667,16,69,2013,0,1
0.832,0.659,-7.828,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893,72,83,2013,0,1
0.611,0.678,-6.723,0.243,0.00701,8.43E-06,0.431,0.493,137.864,424147,58,83,2013,1,1
0.453,0.233,-8.154,0.0356,0.919,0.00139,0.109,0.229,129.618,221133,61,72,2012,0,1
0.551,0.836,-3.838,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573,72,75,2013,1,1
0.69,0.568,-4.501,0.0525,0.0165,6.98E-06,0.111,0.728,128.059,257493,45,82,2013,1,1
0.509,0.812,-5.438,0.0537,0.0013,1.99E-05,0.214,0.689,159.876,229640,30,81,2013,1,1
0.711,0.825,-6.96,0.0582,0.118,1.91E-05,0.0535,0.496,122.003,241347,39,73,2013,1,1
0.534,0.5,-7.688,0.0938,0.153,0,0.346,0.585,104.163,262853,0,94,2013,1,1
0.421,0.873,-4.343,0.0565,0.0653,0,0.123,0.63,84.803,202533,80,82,2012,0,1
0.6,0.787,-5.163,0.0366,0.043,0,0.358,0.608,127.977,258907,49,81,2012,1,1
0.284,0.433,-7.73,0.0292,0.681,0.677,0.105,0.121,136.37,236093,9,92,2013,1,1
0.509,0.781,-3.48,0.072,0.0398,0,0.0749,0.176,128,271427,75,86,2012,0,1
0.768,0.695,-5.55,0.0303,0.0091,0.00508,0.058,0.794,106.977,227040,44,76,2013,1,1
0.65,0.782,-5.053,0.0581,0.125,4.32E-05,0.121,0.448,103.97,274307,28,72,2013,0,1
0.71,0.836,-3.567,0.0346,0.163,0,0.238,0.615,95.017,206800,36,85,2012,1,1
0.718,0.753,-3.81,0.044,0.0379,0.00011,0.127,0.498,128.002,229373,2,80,2013,1,1
0.66,0.816,-4.332,0.0344,0.00976,1.87E-05,0.59,0.66,127.97,224107,50,53,2013,0,1
0.558,0.522,-5.857,0.036,0.228,0,0.104,0.228,83.977,271813,70,83,2012,0,1
0.476,0.918,-3.988,0.0616,0.00895,0,0.292,0.717,154.897,179387,12,69,2011,1,1
0.669,0.731,-7.347,0.0385,0.467,2.28E-05,0.174,0.481,107.015,202640,3,85,2013,1,1
0.534,0.688,-8.236,0.0328,0.00172,0.015,0.0908,0.173,93,203733,37,68,2013,0,1
0.675,0.79,-6.295,0.0369,0.129,0,0.121,0.423,120.015,229827,59,93,2012,1,1
0.708,0.849,-2.666,0.324,0.38,0,0.849,0.649,148.102,363973,69,94,2013,1,1
0.789,0.604,-6.093,0.0583,0.00104,4.51E-05,0.0712,0.398,127.999,280040,4,77,2013,0,1
0.662,0.67,-5.504,0.027,0.0022,0,0.203,0.352,119.977,225400,43,93,2012,1,1
0.359,0.95,-3.49,0.476,0.09,0,0.371,0.51,200.617,211173,51,84,2012,0,1
0.518,0.783,-4.88,0.0406,0.215,9.53E-06,0.14,0.152,125.985,214067,6,86,2013,1,1
0.402,0.846,-6.78,0.0397,3.78E-05,0.0694,0.423,0.39,141.989,228773,0,72,2012,0,1
0.431,0.671,-5.421,0.0604,0.238,0,0.0982,0.341,84.71,209440,18,87,2012,0,1
0.723,0.87,-3.013,0.0435,0.035,0,0.656,0.678,129.952,208845,66,90,2013,1,1
0.647,0.822,-4.662,0.183,0.219,0,0.0908,0.962,160.019,232720,74,81,2014,0,1
0.647,0.8,-5.384,0.165,0.0647,0,0.334,0.942,160.078,219200,59,95,2014,1,1
0.645,0.585,-6.122,0.0513,0.00314,0,0.165,0.353,131.931,215672,78,88,2013,1,1
0.963,0.603,-6.224,0.18,0.0673,5.93E-06,0.214,0.647,129.99,260240,50,92,2014,1,1
0.286,0.784,-2.873,0.0749,0.0163,6.48E-05,0.0713,0.618,173.793,216120,56,88,2014,0,1
0.653,0.802,-5.317,0.215,0.0214,1.93E-05,0.108,0.589,102.993,193987,5,96,2014,1,1
0.589,0.621,-6.902,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,52,90,2013,1,1
0.743,0.807,-3.78,0.0364,0.0435,0,0.309,0.899,144.062,224773,70,72,2013,0,1
0.42,0.435,-6.437,0.0396,0.573,0.000113,0.11,0.165,84.088,172724,9,92,2014,0,1
0.76,0.652,-7.321,0.232,0.0348,0,0.307,0.759,100.315,177685,68,83,2013,1,1
0.775,0.719,-6.212,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,246027,71,85,2014,1,1
0.672,0.901,-2.415,0.0353,0.0545,0.000285,0.0792,0.507,99.989,194000,16,70,2013,0,1
0.75,0.711,-6.536,0.0906,0.00855,0.000364,0.0707,0.553,122.01,256940,46,80,2012,0,1
0.911,0.709,-4.139,0.0673,0.105,0,0.0491,0.365,94.979,199938,3,78,2014,0,1
0.874,0.692,-5.28,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,178560,77,90,2012,1,1
0.347,0.772,-4.359,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,61,90,2014,1,1
0.559,0.777,-5.031,0.0432,0.31,0,0.105,0.329,87.016,231212,66,86,2013,1,1
0.679,0.715,-6.383,0.0407,0.0755,0,0.271,0.571,127.435,214148,73,84,2013,0,1
0.687,0.871,-5.531,0.0689,0.00225,0.00708,0.134,0.539,115,229439,64,88,2013,1,1
0.474,0.707,-4.534,0.0253,0.0831,0,0.162,0.224,83.235,252107,63,75,2013,0,1
0.422,0.264,-7.064,0.0322,0.922,0,0.132,0.331,119.93,269560,86,83,2013,0,1
0.453,0.146,-8.976,0.0343,0.867,3.49E-06,0.0945,0.0915,137.905,229400,62,71,2013,0,1
0.545,0.675,-6.468,0.0279,0.00622,0.00197,0.214,0.16,124.973,267867,60,92,2014,1,1
0.479,0.545,-7.346,0.0688,0.365,0,0.0963,0.244,74.897,252733,31,77,2012,0,1
0.696,0.59,-7.428,0.0904,0.151,0,0.247,0.462,99.984,193059,74,80,2013,0,1
0.779,0.503,-6.836,0.0442,0.148,3.10E-06,0.113,0.392,129.991,234707,37,73,2014,0,1
0.726,0.938,-2.52,0.0419,0.00217,1.89E-06,0.286,0.978,126.024,231627,2,68,2014,1,1
0.656,0.539,-9.238,0.0906,0.0975,0,0.248,0.527,109.996,230080,1,82,2014,1,1
0.697,0.813,-3.399,0.0679,0.132,0,0.129,0.811,137.976,207133,8,85,2014,1,1
0.775,0.585,-9.516,0.0271,0.0422,0.619,0.077,0.518,109.942,337560,76,83,2013,0,1
0.6,0.728,-3.112,0.0426,0.109,0,0.0995,0.459,127.926,217080,2,86,2013,1,1
0.545,0.78,-4.867,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,255093,78,87,2013,0,1
0.789,0.915,-3.263,0.248,0.0135,8.77E-06,0.0818,0.66,127.955,183750,2,90,2014,0,1
0.735,0.731,-6.324,0.423,0.448,0,0.12,0.592,95.969,206963,28,80,2014,1,1
0.412,0.441,-11.523,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,64,90,2014,1,1
0.719,0.674,-5.122,0.0681,0.0879,3.75E-06,0.112,0.843,125.98,215042,66,88,2013,1,1
0.603,0.861,-3.565,0.0325,0.0215,0.043,0.1,0.72,127.962,224507,34,89,2014,1,1
0.616,0.919,-3.468,0.0401,0.0141,0,0.117,0.572,110.008,232667,2,88,2013,1,1
0.665,0.839,-6.094,0.0593,0.00617,5.35E-06,0.092,0.619,129.97,254613,28,60,2013,0,1
0.583,0.655,-5.407,0.0315,0.111,3.57E-06,0.113,0.201,119.759,278747,72,87,2013,1,1
0.47,0.792,-8.932,0.26,0.171,1.28E-06,0.313,0.214,170.085,215947,55,90,2013,1,1
0.721,0.547,-6.539,0.0367,0.469,1.17E-05,0.0969,0.667,139.99,244493,32,90,2012,1,1
0.564,0.816,-3.134,0.0466,0.0236,2.33E-05,0.194,0.567,91.985,215427,38,64,2013,0,1
0.439,0.489,-6.286,0.0368,0.132,0.000643,0.114,0.253,143.808,250707,69,76,2013,1,1
0.594,0.729,-5.774,0.0626,0.271,0,0.383,0.459,86.032,266294,0,83,2014,1,1
0.532,0.349,-8.697,0.0325,0.277,6.96E-05,0.145,0.185,119.82,239320,45,75,2013,0,1
0.561,0.749,-4.951,0.032,0.461,1.82E-06,0.205,0.501,125.986,228720,67,90,2012,1,1
0.499,0.663,-5.59,0.0367,0.0148,0,0.26,0.228,139.992,226867,1,85,2013,0,1
0.616,0.919,-3.468,0.0401,0.0141,0,0.117,0.572,110.008,232667,2,88,2013,1,1
0.697,0.621,-6.886,0.25,0.0802,0,0.162,0.721,81.946,193296,61,83,2013,1,1
0.719,0.935,-3.752,0.0589,0.167,0,0.0973,0.738,120.022,224227,62,86,2014,1,1
0.934,0.798,-5.665,0.0849,0.266,4.54E-05,0.0962,0.895,120.162,201933,54,81,2014,0,1
0.69,0.636,-6.028,0.0457,0.0203,0,0.147,0.8,96,204285,66,88,2013,1,1
0.737,0.723,-5.51,0.0295,0.0179,0,0.0675,0.893,120.003,189840,10,93,2014,1,1
0.494,0.951,-4.237,0.132,0.000569,0,0.327,0.441,160.025,202496,70,87,2014,0,1
0.595,0.942,-3.605,0.0707,0.00431,0.0838,0.0984,0.549,124.989,222467,56,85,2014,1,1
0.795,0.819,-4.933,0.0433,0.184,0.0013,0.346,0.613,127.984,197627,50,85,2014,1,1
0.435,0.942,-2.955,0.195,0.204,0,0.327,0.763,124.239,205907,0,80,2014,1,1
0.625,0.57,-6.87,0.0559,0.313,0,0.297,0.473,148.995,222760,0,85,2014,1,1
0.703,0.818,-5.171,0.0403,0.00772,3.87E-05,0.102,0.38,150.036,236773,50,62,2014,1,1
0.725,0.68,-5.465,0.0306,0.162,2.13E-06,0.158,0.76,119.939,247520,65,66,2014,0,1
0.566,0.885,-4.527,0.0815,0.0959,9.83E-05,0.334,0.307,90.989,232893,69,68,2014,0,1
0.775,0.68,-5.508,0.0629,0.00906,0,0.109,0.656,114.025,207719,51,83,2015,1,1
0.655,0.782,-4.789,0.185,0.375,0,0.317,0.832,79.427,184227,72,82,2015,1,1
0.853,0.681,-5.003,0.0888,0.00966,5.71E-05,0.0233,0.93,115.004,270627,34,82,2014,0,1
0.802,0.779,-6.097,0.179,0.00582,0,0.0359,0.827,128.089,195683,45,80,2015,1,1
0.688,0.702,-4.792,0.0499,0.0215,0,0.128,0.74,94.006,192191,38,81,2015,1,1
0.391,0.745,-6.296,0.0884,0.0497,0,0.329,0.483,78.205,320161,61,91,2015,1,1
0.482,0.59,-6.399,0.0485,0.202,2.48E-05,0.0592,0.27,89.354,308877,45,97,2015,1,1
0.561,0.877,-2.215,0.0659,0.00621,8.11E-06,0.28,0.375,130.003,238800,5,86,2015,1,1
0.847,0.882,-4.536,0.0551,0.0416,0.000201,0.103,0.793,122.013,185947,45,61,2015,0,1
0.603,0.828,-5.664,0.0505,0.0616,3.26E-05,0.138,0.551,77.5,221453,52,87,2015,1,1
0.579,0.268,-5.65,0.0442,0.868,0,0.12,0.321,205.903,188238,23,91,2015,1,1
0.472,0.714,-4.389,0.0334,0.00937,0,0.0764,0.24,98.992,236133,76,96,2014,1,1
0.469,0.596,-5.981,0.0505,0.327,0.00697,0.093,0.0379,155.708,291547,2,80,2015,1,1
0.54,0.55,-6.521,0.0368,0.0362,0.000203,0.115,0.0899,79.037,249600,54,81,2015,1,1
0.62,0.828,-4.685,0.0413,0.00557,0.000102,0.156,0.564,122.042,205067,10,76,2015,0,1
0.261,0.43,-10.694,0.0325,0.759,0.00876,0.105,0.1,117.334,225069,1,79,2015,1,1
0.775,0.825,-5.402,0.0464,0.0506,1.03E-06,0.111,0.95,139.091,182667,17,82,2014,0,1
0.5,0.791,-3.711,0.0505,0.012,0,0.0645,0.444,149.093,198693,23,81,2015,1,1
0.674,0.778,-4.537,0.0772,0.0402,0.000448,0.288,0.416,122.955,218787,0,81,2014,1,1
0.539,0.65,-5.839,0.0343,0.0558,0,0.281,0.232,128.051,215277,26,55,2015,0,1
0.572,0.661,-5.304,0.0472,0.59,0,0.121,0.386,129.093,241587,51,83,2013,0,1
0.76,0.886,-5.356,0.0258,0.0219,7.43E-06,0.623,0.78,123.002,189399,58,64,2014,0,1
0.781,0.445,-6.061,0.0295,0.474,0,0.184,0.591,78.998,281560,84,97,2014,0,1
0.453,0.496,-5.785,0.0453,0.554,2.65E-05,0.0772,0.501,80.994,239317,25,92,2014,0,1
0.276,0.366,-6.963,0.0359,0.451,0,0.107,0.0776,112.168,272693,37,81,2015,1,1
0.706,0.712,-4.819,0.0358,0.111,0,0.121,0.783,117.007,225787,48,65,2014,0,1
0.724,0.898,-4.108,0.134,0.0134,0,0.0616,0.88,112.014,238413,34,81,2014,1,1
0.421,0.791,-4.998,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,257200,73,88,2014,0,1
0.699,0.708,-3.835,0.108,0.00906,0,0.487,0.366,93.023,222227,2,74,2014,0,1
0.829,0.51,-9.334,0.0369,0.00821,0.0014,0.0829,0.45,119.993,208133,76,72,2014,0,1
0.599,0.854,-5.429,0.0436,0.0746,0,0.278,0.311,119.986,234547,67,86,2014,1,1
0.744,0.783,-7.077,0.0337,0.0553,0,0.086,0.885,120.042,235493,13,93,2014,1,1
0.884,0.765,-3.865,0.0882,0.063,7.04E-06,0.118,0.594,99.987,224573,17,76,2015,1,1
0.69,0.845,-4.676,0.0339,0.0193,0,0.101,0.638,114.948,224293,70,72,2014,0,1
0.816,0.415,-6.307,0.0559,0.00391,0,0.139,0.304,100.022,210344,0,81,2014,0,1
0.747,0.705,-5.137,0.126,0.0128,0,0.126,0.56,136.024,213507,73,90,2014,1,1
